;head;neck;right_shoulder;right_elbow;right_wrist;left_shoulder;left_elbow;left_wrist;right_hip;right_knee;right_foot;left_hip;left_knee;left_foot;right_eye;left_eye;right_ear;left_ear;indet
348;(662, 145);(662, 213);(617, 235);(594, 303);(594, 371);(729, 213);(752, 303);(752, 371);(617, 393);(617, 528);(662, 619);(707, 393);(707, 506);(662, 641);(640, 123);(662, 123);(639, 146);(684, 145);(0, 0)
349;(684, 145);(684, 213);(618, 214);(617, 303);(595, 393);(751, 213);(774, 303);(774, 371);(662, 393);(662, 528);(707, 618);(729, 393);(707, 506);(662, 663);(662, 123);(685, 123);(662, 146);(707, 145);(0, 0)
350;(707, 146);(707, 214);(640, 235);(639, 304);(617, 393);(774, 214);(796, 303);(797, 393);(684, 393);(707, 506);(752, 618);(751, 393);(730, 506);(684, 641);(685, 124);(707, 124);(684, 146);(729, 146);(0, 0)
351;(729, 146);(729, 236);(662, 236);(640, 326);(639, 393);(775, 235);(797, 304);(819, 393);(707, 415);(752, 528);(796, 640);(774, 393);(752, 528);(685, 641);(707, 145);(729, 145);(706, 146);(752, 146);(0, 0)
352;(752, 146);(752, 236);(685, 236);(662, 326);(640, 415);(797, 236);(819, 326);(842, 393);(729, 416);(774, 528);(819, 641);(796, 415);(797, 528);(729, 641);(729, 146);(752, 146);(707, 168);(774, 168);(0, 0)
353;(752, 146);(752, 236);(685, 236);(662, 326);(640, 415);(797, 236);(819, 326);(842, 393);(729, 416);(774, 528);(819, 641);(796, 415);(797, 528);(729, 641);(729, 146);(752, 146);(707, 168);(774, 168);(0, 0)
354;(774, 168);(774, 258);(707, 258);(684, 348);(662, 416);(819, 236);(842, 326);(864, 393);(751, 416);(775, 529);(841, 641);(797, 416);(841, 528);(752, 640);(752, 146);(774, 146);(730, 168);(797, 168);(0, 0)
355;(797, 168);(775, 258);(729, 258);(707, 348);(684, 438);(842, 236);(864, 326);(887, 393);(752, 416);(796, 551);(820, 641);(819, 416);(864, 528);(797, 619);(774, 146);(797, 146);(752, 169);(819, 168);(0, 0)
356;(819, 168);(797, 236);(752, 258);(729, 348);(729, 416);(864, 236);(886, 325);(909, 371);(774, 416);(797, 551);(819, 640);(842, 415);(887, 506);(841, 618);(819, 146);(820, 146);(774, 168);(819, 146);(0, 0)
357;(842, 146);(819, 236);(774, 236);(752, 326);(774, 415);(864, 236);(909, 303);(932, 349);(797, 415);(797, 528);(819, 641);(864, 393);(931, 484);(864, 618);(841, 145);(864, 124);(797, 146);(842, 145);(0, 0)
358;(886, 124);(842, 213);(797, 213);(774, 304);(841, 371);(887, 213);(909, 281);(954, 326);(797, 393);(819, 528);(819, 641);(864, 371);(932, 483);(909, 618);(864, 123);(886, 123);(820, 146);(886, 123);(0, 0)
359;(886, 124);(842, 213);(797, 213);(774, 304);(841, 371);(887, 213);(909, 281);(954, 326);(797, 393);(819, 528);(819, 641);(864, 371);(932, 483);(909, 618);(864, 123);(886, 123);(820, 146);(886, 123);(0, 0)
360;(909, 123);(864, 191);(819, 191);(819, 303);(887, 326);(909, 213);(931, 280);(976, 303);(819, 371);(819, 506);(819, 640);(887, 370);(954, 483);(932, 618);(886, 101);(909, 101);(864, 123);(886, 123);(0, 0)
361;(931, 123);(886, 191);(842, 191);(842, 281);(932, 303);(909, 191);(953, 258);(976, 281);(842, 371);(819, 506);(819, 618);(909, 370);(976, 483);(976, 618);(909, 101);(931, 101);(886, 123);(819, 326);(0, 0)
362;(954, 123);(887, 191);(864, 191);(886, 258);(954, 259);(931, 191);(932, 258);(977, 259);(864, 371);(841, 506);(797, 618);(909, 370);(977, 483);(1021, 618);(931, 101);(954, 101);(909, 123);(931, 123);(0, 0)
363;(976, 124);(909, 191);(887, 191);(931, 258);(999, 258);(932, 213);(954, 258);(999, 258);(886, 371);(842, 506);(796, 618);(931, 371);(999, 483);(1044, 618);(954, 123);(954, 123);(909, 124);(953, 123);(0, 0)
364;(977, 146);(931, 213);(909, 213);(976, 258);(1021, 236);(954, 213);(977, 258);(1021, 236);(887, 393);(842, 506);(775, 619);(954, 393);(1021, 505);(1067, 640);(976, 123);(976, 123);(932, 146);(954, 124);(0, 0)
365;(977, 146);(931, 213);(909, 213);(976, 258);(1021, 236);(954, 213);(976, 258);(1021, 236);(887, 393);(842, 506);(775, 619);(954, 393);(1021, 505);(1066, 619);(976, 123);(976, 123);(932, 146);(954, 124);(0, 0)
366;(999, 168);(954, 235);(932, 214);(1021, 259);(1044, 236);(954, 214);(999, 281);(1043, 236);(909, 394);(842, 528);(774, 641);(954, 393);(1044, 506);(1089, 641);(977, 146);(999, 123);(954, 168);(976, 146);(0, 0)
367;(1021, 169);(976, 236);(976, 258);(1044, 280);(1066, 258);(954, 236);(1044, 259);(1044, 258);(931, 438);(864, 529);(774, 641);(976, 416);(1067, 528);(1111, 663);(999, 168);(999, 169);(976, 191);(1066, 506);(0, 0)
368;(1043, 191);(977, 259);(998, 259);(1089, 281);(1089, 258);(976, 259);(1088, 281);(1066, 258);(976, 439);(864, 551);(774, 641);(954, 438);(1111, 528);(1111, 663);(1021, 191);(1021, 191);(998, 191);(1089, 258);(0, 0)
369;(1044, 191);(999, 280);(999, 281);(1111, 281);(1111, 258);(976, 281);(1089, 281);(1089, 280);(976, 461);(909, 551);(797, 640);(1021, 439);(1133, 528);(1111, 663);(1043, 191);(1043, 191);(999, 213);(1089, 281);(0, 0)
370;(1066, 191);(1021, 258);(1021, 259);(1111, 303);(1133, 259);(999, 258);(1111, 303);(1111, 259);(999, 460);(931, 573);(819, 618);(1043, 439);(1133, 528);(1111, 641);(1044, 191);(1044, 191);(1021, 213);(1111, 281);(0, 0)
371;(1066, 191);(1021, 258);(1021, 258);(1111, 303);(1133, 259);(999, 258);(1111, 303);(1111, 259);(999, 460);(931, 573);(819, 618);(1043, 439);(1133, 528);(1111, 641);(1044, 191);(1044, 191);(1021, 213);(1111, 281);(0, 0)
372;(1067, 190);(1021, 258);(1021, 258);(1088, 303);(1134, 281);(1043, 258);(1066, 303);(1089, 281);(999, 438);(976, 573);(842, 618);(1044, 438);(1134, 528);(1111, 663);(1066, 168);(1066, 169);(1022, 191);(1044, 169);(0, 0)
373;(1089, 168);(1043, 236);(1022, 236);(1043, 304);(1111, 303);(1044, 236);(1066, 303);(1112, 303);(1021, 416);(1021, 551);(887, 596);(1044, 416);(1133, 506);(1111, 663);(1066, 168);(1088, 146);(1043, 169);(1066, 168);(0, 0)
374;(1089, 146);(1044, 235);(1021, 235);(999, 303);(1089, 304);(1066, 236);(1066, 303);(1111, 325);(1021, 393);(1067, 528);(953, 596);(1044, 393);(1133, 506);(1111, 663);(1066, 146);(1089, 145);(1044, 168);(1067, 146);(0, 0)
375;(1089, 146);(1044, 214);(1021, 214);(976, 303);(1044, 348);(1088, 235);(1089, 303);(1133, 326);(1021, 371);(1111, 484);(999, 573);(1066, 371);(1111, 505);(1111, 641);(1066, 145);(1089, 124);(1044, 146);(1089, 124);(0, 0)
376;(1089, 146);(1044, 213);(1021, 213);(976, 303);(1021, 370);(1089, 213);(1089, 303);(1134, 348);(1021, 371);(1156, 439);(1111, 641);(1066, 371);(1156, 460);(1044, 551);(1066, 124);(1089, 123);(1044, 146);(1089, 123);(0, 0)
377;(1089, 146);(1044, 213);(1021, 213);(976, 303);(1021, 370);(1089, 213);(1089, 303);(1134, 348);(1021, 371);(1156, 439);(1111, 641);(1066, 371);(1156, 460);(1044, 551);(1066, 124);(1089, 123);(1044, 146);(1089, 123);(0, 0)
378;(1089, 146);(1044, 213);(1021, 213);(954, 303);(976, 371);(1089, 213);(1111, 303);(1133, 349);(1021, 371);(1178, 416);(1111, 641);(1066, 370);(1156, 416);(1111, 528);(1066, 124);(1089, 124);(1044, 146);(1089, 124);(0, 0)
379;(1088, 146);(1044, 214);(999, 214);(954, 304);(953, 393);(1111, 235);(1111, 304);(1111, 326);(1043, 393);(1179, 371);(1111, 663);(1089, 349);(1111, 506);(1111, 663);(1066, 145);(1089, 124);(1044, 146);(1089, 146);(0, 0)
380;(1088, 146);(1066, 236);(999, 236);(954, 326);(909, 393);(1111, 236);(1111, 325);(1111, 326);(1044, 393);(1179, 326);(1111, 663);(1089, 371);(1133, 528);(1111, 663);(1066, 146);(1089, 146);(1044, 168);(1089, 168);(0, 0)
381;(1088, 168);(1066, 236);(1021, 236);(954, 326);(909, 394);(1111, 236);(1111, 326);(931, 438);(1044, 393);(1178, 326);(1111, 663);(1089, 393);(1134, 528);(1111, 663);(1066, 146);(1089, 146);(1044, 168);(1089, 168);(0, 0)
382;(1088, 168);(1066, 236);(999, 258);(976, 326);(931, 415);(1111, 258);(1111, 326);(954, 438);(1044, 393);(1179, 326);(1111, 663);(1089, 393);(1134, 528);(1111, 663);(1066, 146);(1089, 146);(1044, 168);(1089, 169);(0, 0)
383;(1088, 168);(1066, 236);(999, 258);(976, 326);(931, 415);(1111, 258);(1111, 326);(1156, 483);(1044, 393);(1179, 326);(1111, 663);(1089, 393);(1134, 528);(1111, 663);(1066, 168);(1089, 146);(1044, 168);(1089, 169);(0, 0)
384;(1089, 168);(1066, 236);(1021, 236);(976, 326);(954, 416);(1111, 258);(1111, 326);(1133, 348);(1044, 393);(1179, 370);(1111, 663);(1089, 371);(1134, 528);(1111, 663);(1066, 146);(1089, 146);(1044, 168);(1111, 168);(0, 0)
385;(1089, 168);(1066, 236);(1021, 236);(976, 326);(1021, 394);(1111, 236);(1111, 326);(1156, 349);(1044, 371);(1156, 394);(1089, 506);(1088, 371);(1134, 528);(1111, 663);(1067, 146);(1089, 146);(1044, 168);(1089, 191);(0, 0)
386;(1089, 146);(1066, 235);(1021, 235);(999, 325);(1066, 371);(1089, 236);(1111, 303);(1156, 326);(1021, 371);(1134, 461);(1044, 529);(1066, 371);(1134, 461);(1111, 663);(1088, 146);(1111, 145);(1044, 146);(1066, 213);(0, 0)
387;(1111, 146);(1066, 214);(1022, 213);(1021, 303);(1111, 326);(1089, 214);(1089, 303);(1156, 303);(1021, 371);(1089, 505);(976, 573);(1044, 371);(1111, 505);(1111, 663);(1089, 145);(1111, 123);(1044, 146);(1089, 145);(0, 0)
388;(1111, 146);(1066, 213);(1043, 213);(1044, 303);(1133, 303);(1088, 213);(1089, 281);(1134, 303);(1021, 371);(1044, 528);(931, 574);(1044, 393);(1111, 506);(1111, 663);(1089, 124);(1111, 123);(1066, 146);(1089, 146);(0, 0)
389;(1111, 146);(1066, 213);(1043, 213);(1044, 303);(1133, 303);(1088, 213);(1089, 281);(1134, 303);(1021, 371);(1044, 528);(931, 574);(1044, 393);(1111, 506);(1111, 663);(1089, 124);(1111, 123);(1066, 146);(1089, 146);(0, 0)
390;(1111, 146);(1044, 213);(1044, 214);(1089, 303);(1134, 281);(1066, 213);(1089, 281);(1156, 281);(999, 393);(999, 528);(864, 596);(1043, 393);(1089, 506);(1111, 663);(1089, 145);(1111, 123);(1066, 146);(1088, 146);(0, 0)
391;(1111, 168);(1044, 214);(1044, 235);(1111, 281);(1156, 280);(1044, 213);(1089, 281);(1134, 280);(999, 394);(954, 529);(820, 618);(1043, 415);(1111, 506);(1111, 663);(1089, 168);(1089, 168);(1066, 168);(1088, 168);(0, 0)
392;(1111, 190);(1044, 236);(1044, 236);(1156, 281);(1156, 259);(1043, 236);(1134, 281);(1133, 258);(977, 416);(909, 528);(797, 618);(1021, 438);(1111, 506);(1111, 663);(1089, 168);(1089, 169);(1066, 190);(1044, 258);(0, 0)
393;(1089, 213);(1044, 258);(1044, 258);(1156, 281);(1156, 280);(1021, 258);(1156, 281);(1089, 281);(976, 438);(886, 550);(775, 640);(1021, 439);(1111, 528);(1111, 663);(1089, 191);(1089, 191);(1066, 213);(1111, 506);(0, 0)
394;(1089, 236);(1022, 281);(1044, 281);(1156, 303);(1134, 281);(999, 281);(1156, 303);(1111, 281);(954, 461);(864, 551);(774, 641);(1021, 461);(1111, 528);(1111, 663);(1088, 213);(1088, 235);(1044, 235);(1066, 214);(0, 0)
395;(1089, 236);(1022, 281);(1044, 281);(1156, 303);(1134, 281);(999, 281);(1156, 303);(1111, 281);(954, 461);(864, 551);(774, 641);(1021, 461);(1111, 528);(1111, 663);(1088, 213);(1088, 235);(1044, 235);(1066, 214);(0, 0)
396;(1089, 236);(1021, 303);(1044, 303);(1156, 304);(1134, 281);(999, 303);(1156, 303);(1111, 303);(976, 461);(864, 551);(774, 641);(1021, 461);(1111, 528);(1111, 663);(1088, 236);(1067, 236);(1066, 236);(1066, 236);(0, 0)
397;(1089, 236);(1022, 303);(1044, 303);(1156, 326);(1156, 303);(999, 303);(1066, 371);(1111, 303);(976, 483);(886, 551);(774, 641);(1021, 483);(1133, 528);(1111, 663);(1089, 236);(1088, 236);(1066, 236);(1066, 236);(0, 0)
398;(1089, 235);(1044, 281);(1066, 281);(1156, 326);(1156, 303);(1021, 281);(1066, 371);(1133, 303);(999, 461);(887, 551);(774, 640);(1021, 461);(1133, 528);(1111, 663);(1089, 213);(1089, 235);(1066, 235);(1066, 214);(0, 0)
399;(1111, 213);(1044, 280);(1066, 280);(1133, 326);(1178, 303);(1043, 259);(1111, 348);(1134, 304);(999, 439);(931, 551);(797, 618);(1043, 439);(1134, 528);(1111, 641);(1111, 191);(1089, 213);(1088, 213);(1088, 191);(0, 0)
400;(1133, 190);(1066, 258);(1066, 258);(1089, 326);(1156, 326);(1044, 236);(1089, 325);(1156, 326);(1021, 416);(954, 551);(819, 618);(1044, 438);(1133, 506);(1111, 663);(1111, 168);(1111, 190);(1089, 191);(1111, 191);(0, 0)
401;(1133, 190);(1066, 258);(1066, 258);(1089, 326);(1156, 326);(1044, 236);(1089, 325);(1156, 326);(1021, 416);(954, 551);(819, 618);(1044, 438);(1133, 506);(1111, 663);(1111, 168);(1111, 190);(1089, 191);(1111, 191);(0, 0)
402;(1134, 168);(1066, 236);(1066, 236);(1066, 326);(1134, 348);(1089, 236);(1089, 326);(1156, 348);(1021, 415);(999, 551);(864, 596);(1044, 415);(1133, 506);(1111, 663);(1133, 146);(1111, 168);(1089, 168);(1111, 168);(0, 0)
403;(1156, 146);(1088, 214);(1066, 214);(1022, 325);(1111, 370);(1089, 235);(1089, 326);(1133, 371);(1021, 393);(1044, 528);(931, 574);(1044, 393);(1111, 506);(1111, 663);(1134, 146);(1134, 146);(1111, 168);(1111, 146);(0, 0)
404;(1156, 146);(1088, 214);(1066, 213);(1021, 304);(1066, 393);(1111, 235);(1089, 326);(1133, 393);(1021, 371);(1111, 506);(976, 573);(1066, 393);(1111, 506);(1111, 663);(1134, 145);(1134, 146);(1111, 146);(1133, 146);(0, 0)
405;(1156, 146);(1089, 214);(1066, 213);(1021, 304);(1043, 393);(1111, 236);(1089, 326);(1133, 393);(1043, 371);(1156, 483);(1021, 551);(1066, 371);(1134, 483);(1111, 641);(1156, 145);(1134, 146);(1111, 146);(1133, 146);(0, 0)
406;(1156, 146);(1089, 235);(1066, 214);(999, 325);(999, 394);(1111, 236);(1089, 326);(1111, 348);(1044, 393);(1179, 438);(1066, 528);(1067, 371);(1133, 528);(1111, 663);(1156, 146);(1156, 146);(1111, 146);(1133, 146);(0, 0)
407;(1156, 146);(1089, 235);(1066, 214);(999, 325);(999, 394);(1111, 236);(1089, 326);(1111, 348);(1044, 393);(1179, 438);(1066, 528);(1067, 371);(1133, 528);(1111, 663);(1156, 146);(1155, 146);(1111, 146);(1133, 146);(0, 0)
408;(1156, 168);(1089, 236);(1066, 236);(1021, 326);(976, 415);(1111, 236);(1088, 326);(1111, 506);(1044, 393);(1200, 415);(1111, 663);(1066, 371);(1134, 528);(1111, 663);(1156, 146);(1156, 146);(1111, 168);(1133, 146);(0, 0)
409;(1156, 168);(1089, 236);(1066, 236);(1021, 326);(976, 416);(1111, 236);(1066, 326);(1133, 506);(1066, 393);(1201, 393);(1111, 663);(1066, 393);(1156, 528);(1111, 663);(1156, 146);(1156, 506);(1111, 168);(1133, 168);(0, 0)
410;(1156, 168);(1089, 236);(1067, 236);(1021, 348);(999, 416);(1111, 258);(1044, 348);(1133, 506);(1066, 393);(1201, 393);(1111, 483);(1088, 393);(1156, 528);(1111, 663);(1156, 168);(1156, 168);(1111, 168);(1133, 168);(0, 0)
411;(1156, 168);(1089, 236);(1066, 236);(1022, 348);(1043, 416);(1111, 236);(1066, 348);(1021, 416);(1066, 394);(1201, 416);(1089, 528);(1067, 393);(1156, 528);(1111, 663);(1156, 146);(1134, 168);(1111, 168);(1133, 168);(0, 0)
412;(1156, 168);(1089, 236);(1067, 236);(1044, 326);(1088, 416);(1111, 236);(1111, 348);(1156, 371);(1043, 393);(1178, 438);(1066, 529);(1088, 371);(1134, 528);(1111, 663);(1156, 146);(1134, 168);(1111, 168);(1133, 146);(0, 0)
413;(1156, 168);(1089, 236);(1067, 236);(1044, 326);(1088, 416);(1111, 236);(1111, 348);(1156, 371);(1043, 393);(1178, 438);(1066, 529);(1088, 371);(1134, 528);(1111, 663);(1156, 146);(1134, 168);(1111, 168);(1133, 146);(0, 0)
414;(1156, 146);(1089, 236);(1088, 235);(1066, 326);(1133, 393);(1111, 236);(1111, 326);(1156, 348);(1021, 371);(1156, 483);(1021, 551);(1066, 371);(1133, 505);(1111, 663);(1134, 146);(1134, 146);(1111, 146);(1133, 146);(0, 0)
415;(1156, 146);(1089, 214);(1088, 214);(1088, 303);(1156, 348);(1089, 214);(1111, 303);(1178, 348);(1022, 393);(1089, 528);(954, 573);(1066, 393);(1111, 528);(1111, 663);(1134, 145);(1134, 146);(1111, 146);(1066, 686);(0, 0)
416;(1156, 146);(1088, 213);(1089, 213);(1111, 303);(1179, 326);(1067, 213);(1089, 303);(1178, 325);(1021, 393);(1044, 528);(909, 574);(1044, 393);(1111, 528);(1111, 663);(1134, 145);(1134, 146);(1111, 146);(1066, 686);(0, 0)
417;(1134, 168);(1088, 214);(1088, 235);(1134, 303);(1179, 303);(1066, 213);(1133, 303);(1156, 281);(1021, 393);(999, 550);(864, 596);(1044, 415);(1111, 506);(1111, 663);(1133, 146);(1133, 146);(1111, 168);(1111, 146);(0, 0)
